source_type,raw_text,language,event_date,label_gpt,label_genimi,label
stackoverflow_question,"The ""main"" Function in Python","C,Python",2020,developer tools,developer tools,developer tools
stackoverflow_question,Remove certain chars in-place,Java,2021,developer tools,developer tools,developer tools
stackoverflow_question,Printing Japanese characters in C program,C,2020,embedded,embedded,embedded
stackoverflow_question,"What happens when you use scanf() for a decimal, but enter in a letter",C,2022,testing_qa,testing_qa,testing_qa
stackoverflow_question,Go boltDB query using bolthold,Go,2022,data_ai,data_ai,data_ai
stackoverflow_question,Julia Differential Equations suppress warning of detected instabilities,R,2022,data_ai,data_ai,data_ai
stackoverflow_question,Pattern matching on enum with value inside it?,"Rust,R",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to update database Item using the Notion API,Python,2022,web backend,web backend,web backend
stackoverflow_question,Reading and Printing a matrix,C,2022,embedded,embedded,embedded
stackoverflow_question,"Python pandas, replace a NAN on a column with previous value on the same column",Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,Pandas DataFrame: Print out the most common color among dogs,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,Correct way to represent an Enum with values of specific types,Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,Why is my class size appending an extra byte?,"C++,C",2021,embedded,embedded,embedded
stackoverflow_question,Line of code is ran even tho it shouldn't,"C,C#",2021,testing_qa,testing_qa,testing_qa
stackoverflow_question,DatetimeIndex to integer by hours,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Failed to convert value(s) to axis units' - while creating a plot for a df,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Trying to check a list of list against multiple other lists,"C,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Why is there no documentation for keras.engine?,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Update all the rows in a particular column PANDAS,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Kotlin script to run os command and parse output,Kotlin,2021,embedded,embedded,embedded
stackoverflow_question,Why I can set value for a property that only has a GET,"C,C#",2020,developer tools,developer tools,developer tools
stackoverflow_question,Matplotlib fill area with different colors based on a value,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Text File Parsing with Python?! unique pattern of txt words,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Creating Dynamic Advice by Passing in Strategies to Aspect,"C,Java",2021,data_ai,data_ai,data_ai
stackoverflow_question,How to group by and apply aggregate function to datetime for a specified period in panda in Python?,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Why do we need to specify the data type of variable before assigning a value?,C,2022,data_ai,data_ai,data_ai
stackoverflow_question,How can I get df.isnull() for a single column of a dataframe,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Global variable as class init argument,Python,2022,embedded,embedded,embedded
stackoverflow_question,Is it possible to connect to AuraDB with neomodel?,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,How can I make a sprite fall from a random x position in pygame,Python,2020,game,game,game
stackoverflow_question,sum of bar code-locations combination along a timeline,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,python pandas stop fillna at last non NaN value,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,How can I read a file or create it along with its directory if it doesn't exist?,"Rust,R",2020,developer tools,developer tools,developer tools
stackoverflow_question,Cannot run PlaidML: 'str' object has no attribute 'decode',"R,Python",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to get a list of the name of every open window and place that into dataframe?,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Translate python not auto detecting language properly,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,I have problem with when split list in Python,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,Type mismatch: cannot convert from Agent to Fellow,"C,Java",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to create a list of tokenized words from dataframe column using spaCy?,"C,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Simulate mouse scrolling in Ubuntu,Python,2020,embedded,embedded,embedded
stackoverflow_question,how to make a custom sphinx role that is also an external link?,"C,Python",2021,developer tools,developer tools,developer tools
stackoverflow_question,Printing a matrix containing processes in C,"C,R",2020,embedded,embedded,embedded
stackoverflow_question,"gcc-arm-none-eabi 11.3 ""is not implemented and will always fail""","C,R",2022,embedded,embedded,embedded
stackoverflow_question,Can I limit the size of a C++14 Vector?,"C++,C",2022,embedded,embedded,embedded
stackoverflow_question,How to initialize array with one non-zero value,"Rust,R",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to parse a string to case which doesn't match the type in 3rd party crate?,"Rust,R",2022,developer tools,developer tools,developer tools
stackoverflow_question,haskell running out of memory with finite lists,"R,Haskell",2020,data_ai,data_ai,data_ai
stackoverflow_question,"What does this thing: ""\x30\xff\xff\x31\xff\xff\xff\xff"" called?","C,Shell",2021,embedded,embedded,embedded
stackoverflow_question,How to pass variables as arguments only if it is not null in Java,"R,Java",2020,developer tools,developer tools,developer tools
stackoverflow_question,How do i plot this polynomial fraction using numpy and matplotlib?,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,How to make sure only one of the variables is set to true?,"R,Dart",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to calculate the size of the statically allocated string in the calling function in C?,"C,R",2020,embedded,embedded,embedded
stackoverflow_question,What is the difference between struct format characters L (long) and I (int)?,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,Multiple specified separator in split() Python,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,PyGame snake game not running in PyCharm,Python,2020,game,game,game
stackoverflow_question,How to iterate and sample from each category of a dataframe?,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,How to add a background image to a QWidget without using QMainWindow?,"C++,C",2020,embedded,embedded,embedded
stackoverflow_question,Using pd.concat instead of df.append with pandas 1.4,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Julia dataframe directly access row,R,2020,data_ai,data_ai,data_ai
stackoverflow_question,continue a while loop if a condition is true,Java,2020,developer tools,developer tools,developer tools
stackoverflow_question,How to change tkinter label background image on button click,"R,Python",2022,embedded,embedded,embedded
stackoverflow_question,Rust: Reading a stream into a buffer till it is 'complete',"Rust,R",2021,embedded,embedded,embedded
stackoverflow_question,Clip a contourf() plot in 3D plot,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Efficient way of making time increment strings?,Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,Pythonic way of doing composition aliases,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,Compare two lists and get the indices where the values are different,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,What does a go program crash without a stacktrace mean?,"C,Go",2022,developer tools,developer tools,developer tools
stackoverflow_question,Remove duplicate records on textfile,"C,C#",2020,data_ai,data_ai,data_ai
stackoverflow_question,Downsampling in Pandas DataFrame by dividing observations into ratios,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,lua - screen limit for characters,Lua,2022,embedded,embedded,embedded
stackoverflow_question,How can I draw line for an image in python,Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,Rails Rswag Swagger UI Not Sending Headers Properly,"Ruby,R",2020,web backend,web backend,web backend
stackoverflow_question,How to directly insert the content of a post in Wordpress to your file manager?,"R,PHP",2021,web backend,web backend,web backend
stackoverflow_question,Parallelizing recursion in a for-loop using readdir,"C,R",2020,developer tools,developer tools,developer tools
stackoverflow_question,type of function in Julia,C,2020,developer tools,developer tools,developer tools
stackoverflow_question,Left Join and get only specific column with 1st string match in pandas,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Using T in class definition,"C,C#",2022,developer tools,developer tools,developer tools
stackoverflow_question,Why is my theoretically more efficient prime tester slower?,"R,Haskell",2022,data_ai,data_ai,data_ai
stackoverflow_question,How to cancel Actions already in a BlockingCollection<Action>,"C,C#",2022,developer tools,developer tools,developer tools
stackoverflow_question,Get column names of a data frame based on values from a list in pandas python,Python,2020,data_ai,data_ai,data_ai
